"","SaleID","ParcelNumber","Address","City","TotalAV","PropertyClass","Neighborhood","TaxDistrict","Acre","SalePrice","County","SaleRatio","PPA","State","Zip"
"35327","C29-2024-0031414",290609000014102016,"NYN4990 E 216th St","Noblesville",1800,501,"500030",8,0.08,335000,"Hamilton",0.00537313432835821,4187500,"IN","46062"
"35328","C29-2024-0031416",2.91512054018e+17,"NYN9758 Backstretch Row","Fishers",600,500,"415200",20,0.35,220480,"Hamilton",0.00272133526850508,629942.857142857,"IN","46040"
"35329","C29-2024-0031423",2.91033007017e+17,"NYY12443 Pebblepointe Pass","Carmel",582100,510,"221500",18,0.49,790000,"Hamilton",0.736835443037975,1612244.89795918,"IN","46033"
"35330","C29-2024-0031429",2.91127114012e+17,"NYY13415 White Granite Dr  Unit 1200","Fishers",157800,550,"460300",20,0.0305,199000,"Hamilton",0.792964824120603,6524590.16393443,"IN","46038"
"35331","C29-2024-0031431",2.91016022017e+17,"YNN15279 Montfort Dr","Noblesville",600,500,"614800",13,0.2,468259,"Hamilton",0.00128134216320455,2341295,"IN","46062"
"35332","C29-2024-0031437",2.90336000027e+17,"NYY14017 E 239th St","Noblesville",400900,101,"900040",17,10.9999,870000,"Hamilton",0.460804597701149,79091.6281057101,"IN","46060"
"35333","C29-2024-0031441",2.91019014008e+17,"NNN14246 Matt St","Carmel",600,500,"205380",18,0.18,761570,"Hamilton",0.000787846159906509,4230944.44444444,"IN","46033"
"35334","C29-2024-0031452",2.91606012026e+17,"YYN11433 Gammel Pl","Fishers",600,500,"494200",20,0.31,644038,"Hamilton",0.000931622047146286,2077541.93548387,"IN","46040"
"35335","C29-2024-0031452",2.91606012027e+17,"YYN11447 Gammel Pl","Fishers",600,500,"494200",20,0.31,644038,"Hamilton",0.000931622047146286,2077541.93548387,"IN","46040"
"35336","C29-2024-0031457",2.90928047011e+17,"NYY12926 University Cres  Unit 1A","Carmel",119500,550,"214587",18,0,2e+05,"Hamilton",0.5975,Inf,"IN","46032"
"35337","C29-2024-0031458",2.91231016041e+17,"YYN11886 Lyndale Dr","Fishers",600,500,"494100",7,0.22,323158,"Hamilton",0.00185667691964921,1468900,"IN","46040"
"35338","C29-2024-0031460",2.91036002004e+17,"NYY12570 Pasco St","Fishers",600,500,"394300",5,0.22,662565,"Hamilton",0.000905571528831134,3011659.09090909,"IN","46038"
"35339","C29-2024-0031464",2.90925310012e+17,"NYY23 Druid Hill Ct","Carmel",211900,550,"218350",18,0.09,250000,"Hamilton",0.8476,2777777.77777778,"IN","46032"
"35340","C29-2024-0031489",2.90602007007e+17,"NYY19 Lively Pl","Cicero",366400,510,"508900",11,0.27,440000,"Hamilton",0.832727272727273,1629629.62962963,"IN","46034"
"35341","C29-2024-0031500",2.90921025062e+17,"NYY1728 Blenker Dr","Carmel",600,500,"200080",18,0.05,391250,"Hamilton",0.00153354632587859,7825000,"IN","46074"
"35342","C29-2024-0031509",2.90924006021e+17,"NYN468 W Smoky Row","Carmel",600,500,"212755",18,0.04,941000,"Hamilton",0.000637619553666312,23525000,"IN","46032"
"35343","C29-2024-0031509",2.90924006022e+17,"NYY464 W Smoky Row","Carmel",600,500,"212755",18,0.04,941000,"Hamilton",0.000637619553666312,23525000,"IN","46032"
"35344","C29-2024-0031524",2.91115030015e+17,"NYY12247 Blue Lake Ct","Noblesville",278700,510,"801460",22,0.22,275000,"Hamilton",1.01345454545455,1250000,"IN","46060"
"35345","C29-2024-0031526",2.90526003002e+17,"YNN19323 Jacone Ln.","Westfield",0,500,"700102",15,0,541304,"Hamilton",0,Inf,"IN","46074"
"35346","C29-2024-0031526",2.90526003003e+17,"YNN19335 Jacone Ln.","Westfield",0,500,"700102",15,0,541304,"Hamilton",0,Inf,"IN","46074"
"35347","C29-2024-0031530",2.90524008004e+17,"YNN1397 Lake Haven Ln.","Westfield",0,500,"708002",15,0,643750,"Hamilton",0,Inf,"IN","46074"
"35348","C29-2024-0031530",2.90524008005e+17,"YNN1405 Lake Haven Ln.","Westfield",0,500,"708002",15,0,643750,"Hamilton",0,Inf,"IN","46074"
"35349","C29-2024-0031532",2.90535000009e+17,"NYN0 Grand Park Blvd","Westfield",74900,100,"293430",15,36.1899,4800000,"Hamilton",0.0156041666666667,132633.690615337,"IN","46074"
"35350","C29-2024-0031537",2.91126043003e+17,"NYY13539 Erlen Dr","Fishers",234200,550,"440250",20,0.0541,325000,"Hamilton",0.720615384615385,6007393.71534196,"IN","46037"
"35351","C29-2024-0031539",2.90523009032e+17,"NYY220 Edmund Cir","Westfield",337100,510,"700102",15,0.45,589275,"Hamilton",0.572058885919138,1309500,"IN","46074"
"35352","C29-2024-0031546",2.90903018018e+17,"NYY16757 Maverick Ct","Westfield",422500,510,"703800",15,0.25,459000,"Hamilton",0.920479302832244,1836000,"IN","46074"
"35353","C29-2024-0031547",2.91134028006e+17,"NYY11968 Cabri Ln","Fishers",393400,510,"451550",20,0.29,494000,"Hamilton",0.796356275303644,1703448.27586207,"IN","46037"
"35354","C29-2024-0031549",2.90902017051e+17,"NYY566 Kennard Ln","Westfield",249100,510,"701250",15,0.13,252000,"Hamilton",0.988492063492064,1938461.53846154,"IN","46074"
"35355","C29-2024-0031553",2.90904009015e+17,"NYY17349 Highfield Ln","Westfield",108500,500,"705320",15,0.13,420000,"Hamilton",0.258333333333333,3230769.23076923,"IN","46074"
"35356","C29-2024-0031565",2.90631311044e+17,"NYY531 Wind Skip Cir","Westfield",278900,510,"704200",15,0.47,374000,"Hamilton",0.74572192513369,795744.680851064,"IN","46074"
"35357","C29-2024-0031580",2.90917007015e+17,"NYNUnassigned","Unassigned",90500,500,"703820",15,0.16,570985,"Hamilton",0.158498034098969,3568656.25,"IN","00000"
"35358","C29-2024-0031584",2.91109031029e+17,"YNN15754 Cobbs Creek Ln","Noblesville",600,500,"600820",13,0.28,475945,"Hamilton",0.00126064986500541,1699803.57142857,"IN","46060"
"35359","C29-2024-0031596",2.90820000015e+17,"NYY16534 E 196th St","Noblesville",126000,511,"801040",16,1.5,55000,"Hamilton",2.29090909090909,36666.6666666667,"IN","46060"
"35360","C29-2024-0031615",2.90522010007e+17,"YYY763 Faudree Dr","Westfield",90400,500,"703420",15,0.14,299000,"Hamilton",0.302341137123746,2135714.28571429,"IN","46074"
"35361","C29-2024-0031620",2.91103012033e+17,"NYY16700 Cattle Hollow Ln","Noblesville",600,500,"806750",22,0.19,330000,"Hamilton",0.00181818181818182,1736842.10526316,"IN","46060"
"35362","C29-2024-0031627",2.90524007014e+17,"YYN1277 Amberley Way","Westfield",600,500,"708002",15,0.18,127500,"Hamilton",0.00470588235294118,708333.333333333,"IN","46074"
"35363","C29-2024-0031652",2.90534020022e+17,"YYN525 Rambo Dr","Westfield",600,500,"703410",15,0.21,105000,"Hamilton",0.00571428571428571,5e+05,"IN","46074"
"35364","C29-2024-0031659",2.90628013007e+17,"YYN19197 Red Willow Ln","Noblesville",600,500,"612175",13,0.19,106000,"Hamilton",0.00566037735849057,557894.736842105,"IN","46062"
"35365","C29-2024-0031660",2.90714000009e+17,"NYN21085 Olio Rd","Noblesville",78500,100,"801040",16,40,1100000,"Hamilton",0.0713636363636364,27500,"IN","46060"
"35366","C29-2024-0031661",2.90622115022e+17,"NYY201 Deerberry Ct","Noblesville",270600,510,"614600",13,0.33,342000,"Hamilton",0.791228070175439,1036363.63636364,"IN","46062"
"35367","C29-2024-0031663",2.91109031007e+17,"YYN11411 Dippers Ln","Noblesville",600,500,"600820",13,0.23,85542,"Hamilton",0.00701409833765869,371921.739130435,"IN","46060"
"35368","C29-2024-0031666",2.91312207003e+17,"NYY10372 Valley Rd","Carmel",214200,510,"213400",18,0.39,355000,"Hamilton",0.603380281690141,910256.41025641,"IN","46280"
"35369","C29-2024-0031668",2.90236405008e+17,"NYY169 N Byron St","Cicero",123900,510,"501300",11,0.31,174000,"Hamilton",0.712068965517241,561290.322580645,"IN","46034"
"35370","C29-2024-0031674",2.90523010033e+17,"NYY112 Rock Ledge Ct","Westfield",100000,500,"701000",15,0.25,638913,"Hamilton",0.156515832359022,2555652,"IN","46074"
"35371","C29-2024-0031687",2.91021013012e+17,"NYY5126 Avian Way","Carmel",530100,510,"222700",18,0.38,535000,"Hamilton",0.990841121495327,1407894.73684211,"IN","46033"
"35372","C29-2024-0031705",2.91015003025e+17,"NYY6511 Pennan Ct","Noblesville",743700,510,"609350",13,0.36,995000,"Hamilton",0.747437185929648,2763888.88888889,"IN","46062"
"35373","C29-2024-0031716",2.90904009012e+17,"YYN17346 Carlton Rd","Westfield",108800,500,"705320",15,0.2,434995,"Hamilton",0.250117817446178,2174975,"IN","46074"
"35374","C29-2024-0031722",2.90920026078e+17,"NYY14405 Marsdale Pl","Carmel",937400,510,"200065",18,0.35,951775,"Hamilton",0.98489664048751,2719357.14285714,"IN","46074"
"35375","C29-2024-0031728",2.91103012005e+17,"YYY12434 Reclaimed Dr","Noblesville",436300,510,"806750",22,0.19,439900,"Hamilton",0.991816321891339,2315263.15789474,"IN","46060"
"35376","C29-2024-0031735",2.90904009008e+17,"YYN17322 Carlton Rd","Westfield",108300,500,"705320",15,0.14,390000,"Hamilton",0.277692307692308,2785714.28571429,"IN","46074"
"35377","C29-2024-0031749",2.91109031001e+17,"YYY11451 Plough St","Noblesville",600,500,"600820",13,0.16,442995,"Hamilton",0.00135441709274371,2768718.75,"IN","46060"
"35378","C29-2024-0031750",2.90629015003e+17,"NYY3895 Railhead Ave","Westfield",421200,510,"703488",15,0.22,502000,"Hamilton",0.839043824701195,2281818.18181818,"IN","46074"
"35379","C29-2024-0031754",2.91006012012e+17,"NYY17107 Sanders Farm Cir","Westfield",1043700,510,"703400",15,0.21,1e+06,"Hamilton",1.0437,4761904.76190476,"IN","46074"
"35380","C29-2024-0031761",2.90921025093e+17,"NYN14541 Pomona Ln","Carmel",600,500,"200080",18,0.04,396000,"Hamilton",0.00151515151515152,9900000,"IN","46074"
"35381","C29-2024-0031782",2.90506004047e+17,"NYY1490 Pine Bark Ln","Sheridan",600,500,"101760",2,0.14,333572,"Hamilton",0.00179871212212056,2382657.14285714,"IN","46069"
"35382","C29-2024-0031788",290336000027203008,"NYN0 E 239th St","Noblesville",6000,100,"900040",17,3.32,112500,"Hamilton",0.0533333333333333,33885.5421686747,"IN","46060"
"35383","C29-2024-0031799",2.91016022003e+17,"NYY15322 Montfort Dr","Noblesville",600,500,"614800",13,0.17,505000,"Hamilton",0.00118811881188119,2970588.23529412,"IN","46062"
"35384","C29-2024-0031803",2.90527005011e+17,"NYY882 Weldon Way","Westfield",281300,550,"703465",15,0.12,310000,"Hamilton",0.90741935483871,2583333.33333333,"IN","46074"
"35385","C29-2024-0031809",2.9090400901e+17,"YYN17334 Carlton Rd","Westfield",108300,500,"705320",15,0.14,439995,"Hamilton",0.24613916067228,3142821.42857143,"IN","46074"
"35386","C29-2024-0031815",2.91308001005e+17,"NYY2972 Towne Dr","Carmel",692000,510,"216300",18,0.8,1225000,"Hamilton",0.564897959183673,1531250,"IN","46032"
"35387","C29-2024-0031823",2.91129016037e+17,"NYY10165 Bootham Close","Fishers",370000,510,"451200",20,0.28,415000,"Hamilton",0.891566265060241,1482142.85714286,"IN","46038"
"35388","C29-2024-0031830",2.90524008044e+17,"YYN1380 Stonehaven Dr.","Westfield",600,500,"708002",15,0.2,1081500,"Hamilton",0.000554785020804438,5407500,"IN","46074"
"35389","C29-2024-0031832",2.90524008049e+17,"YYN1470 Stonehaven Dr.","Westfield",600,500,"708002",15,0.26,180250,"Hamilton",0.00332871012482663,693269.230769231,"IN","46074"
"35390","C29-2024-0031835",2.90524008022e+17,"YYN1444 Lake Haven Lane","Westfield",600,500,"708002",15,0.16,772500,"Hamilton",0.000776699029126214,4828125,"IN","46074"
"35391","C29-2024-0031840",2.90904008024e+17,"YYN1654 Fernley Dr","Westfield",600,500,"702840",15,0.1,117115,"Hamilton",0.0051231695342185,1171150,"IN","46074"
"35392","C29-2024-0031842",2.90524008008e+17,"YYN1429 Lake Haven Lane","Westfield",600,500,"708002",15,0.16,386250,"Hamilton",0.00155339805825243,2414062.5,"IN","46074"
"35393","C29-2024-0031843",2.90524008058e+17,"YYN1485 Stonehaven Dr.","Westfield",600,500,"708002",15,0.23,721000,"Hamilton",0.000832177531206657,3134782.60869565,"IN","46074"
"35394","C29-2024-0031864",2.90619007054e+17,"NYY19955 Edwick Dr","Westfield",310500,510,"701273",15,0.15,360000,"Hamilton",0.8625,2400000,"IN","46074"
"35395","C29-2024-0031871",2.90629015019e+17,"NYY4016 Railhead Ave","Westfield",97900,500,"703488",15,0.22,475000,"Hamilton",0.206105263157895,2159090.90909091,"IN","46074"
"35396","C29-2024-0031876",2.90628005021e+17,"NYY18870 Brookston Ln","Noblesville",371900,510,"602730",13,0.25,512500,"Hamilton",0.725658536585366,2050000,"IN","46062"
"35397","C29-2024-0031878",2.90923408003e+17,"NYY1294 Thistlewood Ct","Carmel",306600,510,"216000",18,0.3,450000,"Hamilton",0.681333333333333,1500000,"IN","46032"
"35398","C29-2024-0031883",2.91022029025e+17,"NYY14420 Smallstig Cir","Carmel",602000,510,"203675",18,0.32,920000,"Hamilton",0.654347826086957,2875000,"IN","46033"
"35399","C29-2024-0031889",2.91106314006e+17,"NYY1363 S 10th St","Noblesville",164100,510,"602300",13,0.31,234000,"Hamilton",0.701282051282051,754838.709677419,"IN","46060"
"35400","C29-2024-0031890",291133000006102016,"NYY11571 E 126th St","Fishers",577900,511,"400020",20,4.66,9e+05,"Hamilton",0.642111111111111,193133.0472103,"IN","46037"
"35401","C29-2024-0031891",2.90729008017e+17,"NYY10665 Blue Flax Ct","Noblesville",249800,510,"617200",13,0.22,281000,"Hamilton",0.888967971530249,1277272.72727273,"IN","46060"
"35402","C29-2024-0031896",2.90924006041e+17,"NYY438 W Smoky ROW","Carmel",418000,550,"212755",18,0.04,562000,"Hamilton",0.743772241992883,14050000,"IN","46032"
"35403","C29-2024-0031902",2.90628010004e+17,"NYY19333 English Lake Ln","Noblesville",384800,510,"602720",13,0.34,559000,"Hamilton",0.688372093023256,1644117.64705882,"IN","46062"
"35404","C29-2024-0031903",2.91024405115e+17,"NYY13957 Brisbane Dr","Fishers",346200,510,"308700",6,0.28,375000,"Hamilton",0.9232,1339285.71428571,"IN","46038"
"35405","C29-2024-0031915",2.90323000007e+17,"NYN0 Ray Parker Rd","Arcadia",91600,100,"900040",17,40,1727613,"Hamilton",0.053021133784013,43190.325,"IN","46030"
"35406","C29-2024-0031926",2.91229008006e+17,"NYY16026 Marsala Dr","Fishers",220100,510,"401250",20,0.12,320900,"Hamilton",0.685883452789031,2674166.66666667,"IN","46037"
"35407","C29-2024-0031929",2.90523010039e+17,"YYY125 Rock Ledge Ct","Westfield",100000,500,"701000",15,0.22,639165,"Hamilton",0.156454123739566,2905295.45454545,"IN","46074"
"35408","C29-2024-0031953",2.90915201115e+17,"NYY629 Piedmont Dr","Westfield",265200,510,"701062",15,0.19,349900,"Hamilton",0.757930837382109,1841578.94736842,"IN","46074"
"35409","C29-2024-0031958",2.91136309014e+17,"NYY14183 Chapelwood Ln","Fishers",298600,510,"450300",20,0.23,356000,"Hamilton",0.83876404494382,1547826.08695652,"IN","46037"
"35410","C29-2024-0031983",2.91029307008e+17,"NYY1124 Fairbanks Dr","Carmel",369500,510,"205000",18,0.34,470000,"Hamilton",0.786170212765957,1382352.94117647,"IN","46033"
"35411","C29-2024-0031988",2.91126025035e+17,"NYY13218 Carnaby Pl","Fishers",384500,510,"450850",20,0.33,475000,"Hamilton",0.809473684210526,1439393.93939394,"IN","46037"
"35412","C29-2024-0031989",2.91022028032e+17,"NYY6526 Paddle Dr","Carmel",726500,510,"203655",18,0.32,775000,"Hamilton",0.93741935483871,2421875,"IN","46033"
"35413","C29-2024-0032000",2.91020404052e+17,"NYY677 Smokey Ln","Carmel",405300,510,"214600",18,0.31,550000,"Hamilton",0.736909090909091,1774193.5483871,"IN","46033"
"35414","C29-2024-0032008",290523000002100992,"YYN0 Horton Rd","Westfield",4300,100,"700040",15,2.21,7260253,"Hamilton",0.000592265861809499,3285182.35294118,"IN","46074"
"35415","C29-2024-0032043",2.91106401004e+17,"NYY1686 Woodland Dr","Noblesville",158100,510,"609000",13,0.19,250000,"Hamilton",0.6324,1315789.47368421,"IN","46060"
"35416","C29-2024-0032046",2.90506204009e+17,"NYY324 Longbow St","Sheridan",220600,510,"101750",2,0.17,269900,"Hamilton",0.817339755464987,1587647.05882353,"IN","46069"
"35417","C29-2024-0032052",2.90917007013e+17,"NYYUnassigned","Unassigned",90200,500,"703820",15,0.19,541745,"Hamilton",0.166498998606355,2851289.47368421,"IN","00000"
"35418","C29-2024-0032053",2.9160802203e+17,"NYY9767 Alzada Dr","Fortville",375900,510,"400555",20,0.2,399999,"Hamilton",0.939752349380873,1999995,"IN","46040"
"35419","C29-2024-0032057",2.90929005025e+17,"NYY13410 Bellshire Ln","Carmel",511900,510,"214553",18,0.32,740000,"Hamilton",0.691756756756757,2312500,"IN","46074"
"35420","C29-2024-0032059",2.91407204041e+17,"NYY2969 Weatherstone Dr","Carmel",193200,510,"222500",18,0.14,339000,"Hamilton",0.569911504424779,2421428.57142857,"IN","46032"
"35421","C29-2024-0032063",2.91032214034e+17,"NYY4772 Oxford Pl","Carmel",290800,510,"202600",18,0.14,425000,"Hamilton",0.684235294117647,3035714.28571429,"IN","46033"
"35422","C29-2024-0032066",2.91036307021e+17,"NYY11603 Holland Dr","Fishers",275200,510,"304700",6,0.33,345000,"Hamilton",0.79768115942029,1045454.54545455,"IN","46038"
"35423","C29-2024-0032071",2.9062901502e+17,"NYY3998 Railhead Ave","Westfield",424500,510,"703488",15,0.22,517000,"Hamilton",0.821083172147002,2350000,"IN","46074"
"35424","C29-2024-0032078",2.90132003026e+17,"NYY24441 Kercheval St","Sheridan",42600,500,"101770",2,0.19,359000,"Hamilton",0.11866295264624,1889473.68421053,"IN","46069"
"35425","C29-2024-0032083",2.91130000033e+17,"NYY8875 E 131st St","Fishers",497900,510,"300025",5,0,525000,"Hamilton",0.948380952380952,Inf,"IN","46038"
"35426","C29-2024-0032086",2.90916019018e+17,"NYY15672 Woodford Dr","Westfield",471300,510,"705450",15,0.2,639900,"Hamilton",0.73652133145804,3199500,"IN","46074"
"35427","C29-2024-0032091",2.90902018025e+17,"NYY536 Vernon Pl","Westfield",264900,510,"701240",15,0.13,299000,"Hamilton",0.885953177257525,2300000,"IN","46074"
"35428","C29-2024-0032098",2.91103013009e+17,"NYY16701 Cheddar Dr","Noblesville",600,500,"806750",22,0.24,429160,"Hamilton",0.00139807997017429,1788166.66666667,"IN","46060"
"35429","C29-2024-0032108",290616000016112000,"NNY201 Bluffs Cir  Unit B","Noblesville",193800,550,"618500",13,0.03,305000,"Hamilton",0.635409836065574,10166666.6666667,"IN","46062"
"35430","C29-2024-0032113",2.91129025001e+17,"NYY10601 Creektree Ln","Fishers",448300,510,"404850",20,0.38,516000,"Hamilton",0.868798449612403,1357894.73684211,"IN","46038"
"35431","C29-2024-0032132",2.91136019001e+17,"NYY12232 Wolverton Way","Fishers",327600,510,"440300",20,0.19,415000,"Hamilton",0.789397590361446,2184210.52631579,"IN","46037"
"35432","C29-2024-0032133",2.90910021001e+17,"NYY1137 Locomotive Dr","Westfield",482100,510,"705260",15,0.25,525000,"Hamilton",0.918285714285714,2100000,"IN","46074"
"35433","C29-2024-0032148",2.91308303002e+17,"NYY9920 Redbud Ln","Carmel",247700,510,"208501",18,0.75,465000,"Hamilton",0.532688172043011,620000,"IN","46032"
"35434","C29-2024-0032168",2.91126037016e+17,"NYY13161 Elster Way S","Fishers",381500,510,"440400",20,0.12,430000,"Hamilton",0.887209302325581,3583333.33333333,"IN","46037"
"35435","C29-2024-0032170",2.9160500302e+17,"NYY16353 Hunting Meadow Dr","Fortville",680000,510,"460600",7,0.37,925000,"Hamilton",0.735135135135135,2500000,"IN","46040"
"35436","C29-2024-0032177",2.90614001015e+17,"NNY102 Clarendon Dr  Unit 315","Noblesville",162200,550,"618800",13,0.02,317000,"Hamilton",0.511671924290221,15850000,"IN","46062"
"35437","C29-2024-0032186",2.90527012018e+17,"NYN903 Garrow Dr","Westfield",600,500,"703465",15,0.16,152000,"Hamilton",0.00394736842105263,950000,"IN","46074"
"35438","C29-2024-0032188",2.91232008017e+17,"NYY12282 Tidecrest Dr","Fishers",592300,510,"460550",20,0.36,796551,"Hamilton",0.743580762562598,2212641.66666667,"IN","46037"
"35439","C29-2024-0032190",2.90527012001e+17,"NYN733 Garrow Dr","Westfield",600,500,"703465",15,0.21,1052333,"Hamilton",0.000570161726373686,5011109.52380952,"IN","46074"
"35440","C29-2024-0032190",2.90527012013e+17,"NYN853 Garrow Dr","Westfield",75000,500,"703465",15,0.14,1052333,"Hamilton",0.0712702157967107,7516664.28571429,"IN","46074"
"35441","C29-2024-0032190",2.90527012005e+17,"NYN773 Garrow Dr","Westfield",600,500,"703465",15,0.12,1052333,"Hamilton",0.000570161726373686,8769441.66666667,"IN","46074"
"35442","C29-2024-0032197",2.91232008014e+17,"NYN12226 Tidecrest Dr","Fishers",600,500,"460550",20,0.27,188000,"Hamilton",0.00319148936170213,696296.296296296,"IN","46037"
"35443","C29-2024-0032202",2.90527012039e+17,"NYN856 Garrow Dr","Westfield",600,500,"703465",15,0.15,1202667,"Hamilton",0.000498891214276271,8017780,"IN","46074"
"35444","C29-2024-0032202",2.9052701204e+17,"NYN846 Garrow Dr","Westfield",600,500,"703465",15,0.13,1202667,"Hamilton",0.000498891214276271,9251284.61538462,"IN","46074"
"35445","C29-2024-0032205",2.90614010013e+17,"NYY7219 Lands End Cir","Noblesville",38000,599,"610900",13,1.12,1750000,"Hamilton",0.0217142857142857,1562500,"IN","46062"
"35446","C29-2024-0032211",2.90523005037e+17,"NYN131 Oakhurst Way","Westfield",600,500,"708001",15,0.22,127391,"Hamilton",0.0047099088632635,579050,"IN","46074"
"35447","C29-2024-0032219",2.91024405023e+17,"NYY13879 Barnett Pl","Fishers",271400,510,"308700",6,0.23,202015,"Hamilton",1.3434645942133,878326.086956522,"IN","46038"
"35448","C29-2024-0032224",2.90915021019e+17,"NYY14909 Mayfield Dr","Westfield",469500,510,"701064",15,0.18,565000,"Hamilton",0.830973451327434,3138888.88888889,"IN","46074"
"35449","C29-2024-0032226",2.9052300506e+17,"NYN21 Hampstead Ct","Westfield",600,500,"708001",15,0.29,127381,"Hamilton",0.00471027861297996,439244.827586207,"IN","46074"
"35450","C29-2024-0032231",2.91410409005e+17,"NYY9740 River Oak Ln E","Fishers",228100,510,"303800",6,0.122,243500,"Hamilton",0.936755646817248,1995901.63934426,"IN","46038"
"35451","C29-2024-0032233",2.91004003029e+17,"NYY5641 Flinchum Way S","Noblesville",251000,510,"608050",13,0.21,310000,"Hamilton",0.809677419354839,1476190.47619048,"IN","46062"
"35452","C29-2024-0032275",2.90920026041e+17,"NYN14381 Shrawley Ct","Carmel",600,500,"200060",18,0.13,156000,"Hamilton",0.00384615384615385,1200000,"IN","46074"
"35453","C29-2024-0032295",2.91510013036e+17,"NYY12160 Doncaster Ct","Fishers",288800,510,"400550",20,0.309,405000,"Hamilton",0.713086419753086,1310679.61165049,"IN","46037"
"35454","C29-2024-0032329",2.91511405019e+17,"NYY9800 Oakleaf Way","Mccordsville",460300,510,"403200",20,0.56,492000,"Hamilton",0.935569105691057,878571.428571429,"IN","46055"
"35455","C29-2024-0032353",2.90736000012e+17,"NYY17741 Prairie Baptist Rd","Noblesville",304000,511,"801040",16,4,530000,"Hamilton",0.573584905660377,132500,"IN","46060"
"35456","C29-2024-0032356",2.91031102032e+17,"NYY1015 Oswego Rd","Carmel",145500,510,"212600",18,0.51,1386901,"Hamilton",0.104910155807805,2719413.7254902,"IN","46032"
"35457","C29-2024-0032372",2.90904009023e+17,"YYY17320 Hanningfield Way","Westfield",389400,510,"705320",15,0.16,430350,"Hamilton",0.904844893691182,2689687.5,"IN","46074"
"35458","C29-2024-0032374",2.91032401006e+17,"NYY4717 Royal Oak Ln","Carmel",380300,510,"202000",18,0.38,320000,"Hamilton",1.1884375,842105.263157895,"IN","46033"
"35459","C29-2024-0032375",2.9110301202e+17,"NYY12638 Cheddar Ct","Noblesville",312200,510,"806750",22,0.26,674561,"Hamilton",0.462819522622861,2594465.38461538,"IN","46060"
"35460","C29-2024-0032377",2.91121001107e+17,"NYY11155 Sanders Dr","Fishers",398500,510,"400260",20,0.25,476000,"Hamilton",0.83718487394958,1904000,"IN","46038"
"35461","C29-2024-0032392",2.90506004015e+17,"NYN507 Redvine Dr","Sheridan",600,500,"101760",2,0.17,61000,"Hamilton",0.00983606557377049,358823.529411765,"IN","46069"
"35462","C29-2024-0032394",2.90506004024e+17,"NYN1484 Littleleaf Dr","Sheridan",600,500,"101760",2,0.15,61000,"Hamilton",0.00983606557377049,406666.666666667,"IN","46069"
"35463","C29-2024-0032395",2.90629016043e+17,"NYN3965 Holly Brook Dr","Westfield",600,500,"700430",15,0.11,394000,"Hamilton",0.00152284263959391,3581818.18181818,"IN","46062"
"35464","C29-2024-0032397",2.90523010003e+17,"YNN20065 Copper Stone Court","Westfield",278200,510,"701000",15,0.27,663158,"Hamilton",0.419507869919386,2456140.74074074,"IN","46074"
"35465","C29-2024-0032403",2.9101800502e+17,"NYN15276 Maple Ridge Dr","Carmel",120100,500,"702785",15,0.42,179000,"Hamilton",0.670949720670391,426190.476190476,"IN","46033"
"35466","C29-2024-0032415",2.91401220005e+17,"NYY11449 Enclave Blvd","Fishers",211000,550,"301650",6,0,240000,"Hamilton",0.879166666666667,Inf,"IN","46038"
"35467","C29-2024-0032416",2.91121016037e+17,"NYY11256 Dobbins Dr","Fishers",357100,510,"400260",20,0.19,4e+05,"Hamilton",0.89275,2105263.15789474,"IN","46038"
"35468","C29-2024-0032422",2.90131401015e+17,"NYY702 W 2nd St","Sheridan",144800,511,"102400",2,1.22,95000,"Hamilton",1.52421052631579,77868.8524590164,"IN","46069"
"35469","C29-2024-0032435",2.91127008055e+17,"NYY12741 Brookhaven Dr","Fishers",381700,510,"400270",20,0.42,430000,"Hamilton",0.887674418604651,1023809.52380952,"IN","46037"
"35470","C29-2024-0032436",2.91024405037e+17,"NYY13876 Barnett Pl","Fishers",438500,510,"308700",6,0.23,475000,"Hamilton",0.923157894736842,2065217.39130435,"IN","46038"
"35471","C29-2024-0032449",2.91103012055e+17,"YYY16739 Cattle Hollow Ln","Noblesville",251400,520,"806750",22,0.25,356290,"Hamilton",0.705604984703472,1425160,"IN","46060"
"35472","C29-2024-0032458",2.91131102032e+17,"NYY12538 Trester Ln","Fishers",281100,510,"304900",6,0.21,330000,"Hamilton",0.851818181818182,1571428.57142857,"IN","46038"
"35473","C29-2024-0032459",2.90719000005e+17,"NYY8935 E 206th St","Noblesville",261800,511,"600030",12,0.73,325000,"Hamilton",0.805538461538462,445205.479452055,"IN","46060"
"35474","C29-2024-0032463",2.90132004001e+17,"NYN3349 Waitt St","Sheridan",600,500,"806750",2,0.17,656000,"Hamilton",0.000914634146341463,3858823.52941176,"IN","46069"
"35475","C29-2024-0032463",2.90132004006e+17,"NYN3319 Waitt St","Sheridan",600,500,"806750",2,0.19,656000,"Hamilton",0.000914634146341463,3452631.57894737,"IN","46069"
"35476","C29-2024-0032483",2.91502025035e+17,"NYN13355 Haven Cove Ln","Fishers",600,500,"408910",20,0.37,960000,"Hamilton",0.000625,2594594.59459459,"IN","46055"
"35477","C29-2024-0032489",2.90527012016e+17,"NYN883 Garrow Dr","Westfield",600,500,"703465",15,0.12,355535,"Hamilton",0.00168759756423418,2962791.66666667,"IN","46074"
