"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","MultiParcel","Primary","StudySection"
"C01-2020-5418002","Adams","Wabash",18,"01-11-05-202-065.001-018","510",165900,165900,190100,0.872698579694897,0.872698579694897,"N","Y","ResImp"
"C01-2020-5441890","Adams","Root",13,"01-02-27-101-002.000-013","510",112900,112900,108100,1.04440333024977,1.04440333024977,"N","Y","ResImp"
"C01-2020-5478659","Adams","Monroe",10,"01-08-33-301-310.000-010","447",103700,103700,118800,0.872895622895623,0.872895622895623,"N","Y","ComImp"
"C01-2020-5635214","Adams","Root",14,"01-02-35-101-002.614-014","510",216100,216100,223000,0.969058295964126,0.969058295964126,"N","Y","ResImp"
"C01-2020-5646100","Adams","Washington",22,"01-05-03-114-011.000-022","510",129400,129400,141500,0.914487632508834,0.914487632508834,"N","Y","ResImp"
"C01-2020-5696965","Adams","Washington",22,"01-05-03-106-025.000-022","510",73000,73000,65700,1.11111111111111,1.11111111111111,"N","Y","ResImp"
"C01-2020-5716413","Adams","Washington",20,"01-05-16-201-045.000-020","510",248100,248100,280500,0.884491978609626,0.884491978609626,"N","Y","ResImp"
"C01-2020-5767804","Adams","Hartford",5,"01-10-15-400-008.500-005","511",250400,250400,268800,0.931547619047619,0.931547619047619,"N","Y","ResImp"
"C01-2020-5823890","Adams","Washington",22,"01-05-10-203-001.000-022","510",139800,139800,162600,0.859778597785978,0.859778597785978,"N","Y","ResImp"
"C01-2020-5829115","Adams","Wabash",18,"01-11-05-301-017.000-018","510",251200,251200,280000,0.897142857142857,0.897142857142857,"N","Y","ResImp"
"C01-2020-5834327","Adams","Washington",23,"01-05-34-200-009.000-023","510",85000,85000,76900,1.10533159947984,1.10533159947984,"N","Y","ResImp"
"C01-2020-5932456","Adams","Monroe",10,"01-08-32-405-044.000-010","510",110200,110200,130400,0.845092024539877,0.845092024539877,"N","Y","ResImp"
"C01-2020-5956327","Adams","Wabash",18,"01-11-05-105-075.000-018","510",213900,213900,244400,0.875204582651391,0.875204582651391,"N","Y","ResImp"
"C01-2020-5973306","Adams","French",3,"01-07-14-100-016.000-003","511",277100,277100,274000,1.01131386861314,1.01131386861314,"N","Y","ResImp"
"C01-2020-5979932","Adams","Washington",22,"01-05-03-106-054.000-022","510",107800,107800,136200,0.791483113069016,0.791483113069016,"N","Y","ResImp"
"C01-2020-6137496","Adams","Washington",22,"01-05-02-301-206.000-022","510",131400,131400,108300,1.21329639889197,1.21329639889197,"N","Y","ResImp"
"C01-2020-6141044","Adams","Root",14,"01-02-28-301-001.184-014","510",365400,365400,320600,1.13973799126638,1.13973799126638,"N","Y","ResImp"
"C01-2020-6150864","Adams","St. Marys",15,"01-06-05-100-012.000-015","510",273500,273500,289600,0.944406077348066,0.944406077348066,"N","Y","ResImp"
"C01-2020-6188168","Adams","Root",14,"01-02-33-200-039.000-014","510",162600,162600,160800,1.01119402985075,1.01119402985075,"N","Y","ResImp"
"C01-2020-6227826","Adams","Wabash",18,"01-11-04-302-028.000-018","510",85400,85400,96300,0.88681204569055,0.88681204569055,"N","Y","ResImp"
"C01-2020-6321322","Adams","Washington",22,"01-05-10-202-016.000-022","510",90800,90800,95400,0.951781970649895,0.951781970649895,"N","Y","ResImp"
"C01-2020-6413006","Adams","Monroe",8,"01-08-26-400-008.000-008","511",261500,261500,238100,1.09827803443931,1.09827803443931,"N","Y","ResImp"
