"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%134","Delaware","Residential Improved","Mt. Pleasant",0.81,0.86,0.91,18.79,23.76,1,0,158
"df_sp73","Delaware","Residential Improved","Niles",0.78,0.89,0.98,15.64,20.08,1.02,0,13
"df_sp74","Delaware","Residential Improved","Perry",0.9,0.94,1.13,13.27,17.68,1.02,0,6
"2.5%135","Delaware","Residential Improved","Salem",0.85,0.9,0.96,16.49,21.95,1.01,0,40
"2.5%136","Delaware","Residential Improved","Union",0.93,0.99,1.12,15.23,19.28,1.03,0,27
"df_sp75","Delaware","Residential Improved","Washington",0.82,0.95,1.07,13.58,18.19,1.02,0,6
"173","Dubois","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"174","Dubois","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"175","Dubois","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp76","Dubois","Commercial Improved","Countywide",0.85,0.94,1.1,12.24,14.72,1.02,0,13
"df_sp77","Dubois","Commercial Improved","Bainbridge",0.78,1.1,1.17,9.39,15.18,1.04,0,5
"df_sp78","Dubois","Commercial Improved","Boone",0.78,0.91,0.98,9.1,12.31,1.03,0,8
"2.5%137","Dubois","Residential Vacant","Countywide",0.82,0.9,0.95,20.39,34.69,0.96,0,29
"df_sp79","Dubois","Residential Vacant","Bainbridge",0.79,0.88,0.97,9.86,14.35,0.96,0,7
"df_sp80","Dubois","Residential Vacant","Cass",0.93,0.94,0.97,5.62,9.31,1.04,0,9
"df_sp81","Dubois","Residential Vacant","Columbia",0.4,0.7,0.95,40.67,52.88,1.03,0,13
"2.5%138","Dubois","Residential Improved","Countywide",0.9,0.91,0.92,11.12,21.98,1.03,0,386
"2.5%139","Dubois","Residential Improved","Bainbridge",0.9,0.91,0.93,11.19,18.25,1.02,0,191
"2.5%140","Dubois","Residential Improved","Boone",0.86,0.91,0.95,18.49,54.27,1.11,0,29
"df_sp82","Dubois","Residential Improved","Cass",0.85,0.91,1.01,12.25,16.36,1,0,13
"2.5%141","Dubois","Residential Improved","Columbia",0.87,0.9,0.93,8.59,12.42,1.03,0,38
"df_sp83","Dubois","Residential Improved","Jackson",0.83,0.9,0.94,7.76,9.89,1,0,16
"2.5%142","Dubois","Residential Improved","Patoka",0.88,0.92,0.96,10.27,13.04,1.02,0,71
"2.5%143","Dubois","Residential Improved","Ferdinand",0.85975,0.91,0.94,9.65,12.73,1,0,28
"176","Elkhart","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%144","Elkhart","Industrial Improved","Countywide",0.84,0.9,0.94,19.08,25.9,1.05,0,43
"177","Elkhart","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%145","Elkhart","Commercial Improved","Countywide",0.82,0.92,0.96,19.97,24.49,1.03,0,55
"2.5%146","Elkhart","Residential Vacant","Countywide",0.86,0.96,1.01025,15.05,21.49,1.25,0,40
"2.5%147","Elkhart","Residential Improved","Countywide",0.95,0.95,0.96,11.88,16.06,1,0,1971
"2.5%148","Elkhart","Residential Improved","Baugo",0.93975,0.96,0.99,10.62,13.85,1,0,124
"2.5%149","Elkhart","Residential Improved","Cleveland",0.94,0.96,1,11.51,14.85,1.01,0,148
"2.5%150","Elkhart","Residential Improved","Locke",0.87,0.95,1.06,15.36,19.59,0.98,0,36
"2.5%151","Elkhart","Residential Improved","Concord",0.89,0.91,0.94,12.25,15.74,1,0,398
"2.5%152","Elkhart","Residential Improved","Elkhart",0.94,0.96,0.97,11.57,16.07,1.01,0,328
"2.5%153","Elkhart","Residential Improved","York",0.93,0.97,1,13.8,19.31,1,0,36
"2.5%154","Elkhart","Residential Improved","Jefferson",0.96,0.98,1,9.78,15.86,1.01,0,103
"2.5%155","Elkhart","Residential Improved","Middlebury",0.94,0.96,0.97,11.21,15.51,1,0,88
"2.5%156","Elkhart","Residential Improved","Olive",0.92,0.95,0.99,8.3,12.34,1.01,0,31
"2.5%157","Elkhart","Residential Improved","Osolo",0.95,0.97,0.98,12.55,17.11,1.01,0,374
"2.5%158","Elkhart","Residential Improved","Union",0.92,0.94,0.98,11.52,16.77,1.01,0,72
"2.5%159","Elkhart","Residential Improved","Benton",0.86,0.94,0.98,9.16,11.88,1,0,22
"2.5%160","Elkhart","Residential Improved","Clinton",0.8,0.91,0.94,14.03,18.3,0.99,0,21
"df_sp84","Elkhart","Residential Improved","Harrison",0.9,0.94,0.97,10.58,15.76,1.02,0,17
"2.5%161","Elkhart","Residential Improved","Jackson",0.91,0.95,0.99,11.3,14.47,1,0,74
"2.5%162","Elkhart","Residential Improved","Washington",0.93,0.97,1,12.02,15.25,1,0,99
"178","Fayette","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"179","Fayette","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"180","Fayette","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%163","Fayette","Commercial Improved","Countywide",0.86,0.91,1.05,20.67,25.62,1.07,0,39
"df_sp85","Fayette","Residential Vacant","Countywide",0.55,1.09,1.23,25.09,37.27,1.24,0,13
"2.5%164","Fayette","Residential Improved","Countywide",0.91,0.92,0.95,14.92,19.34,1.03,0,509
"2.5%165","Fayette","Residential Improved","Columbia",0.83,0.93,0.97,14.54,19.12,1.03,0,28
"2.5%166","Fayette","Residential Improved","Jackson",0.87,0.93,0.98,12.42,16.58,1.02,0,42
"2.5%167","Fayette","Residential Improved","Connersville",0.91,0.92,0.95,15.12,19.91,1.03,0,292
"2.5%168","Fayette","Residential Improved","Harrison",0.91,0.93,0.96025,15.3,19,1.03,0,147
"181","Fountain","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"182","Fountain","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"183","Fountain","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%169","Fountain","Commercial Improved","Countywide",0.74,0.93,1.02,18.44,23.07,0.98,0,24
"2.5%170","Fountain","Residential Vacant","Countywide",0.69,0.73,0.94,29.29,33.39,1.01,0,36
"2.5%171","Fountain","Residential Improved","Countywide",0.9,0.91,0.93,13.85,17.27,1.01,0,410
"2.5%172","Fountain","Residential Improved","Cain",0.83,0.93,1.03,14.46,18,0.98,0,22
"df_sp86","Fountain","Residential Improved","Davis",0.79,1.05,1.1,12.96,19.66,0.99,0,11
"2.5%173","Fountain","Residential Improved","Logan",0.85,0.91,0.94,14.54,17.97,1.01,0,82
"2.5%174","Fountain","Residential Improved","Richland",0.78,0.92,0.95,15.56,19.72,1,0,23
"df_sp87","Fountain","Residential Improved","Shawnee",0.88,0.93,1.07,14.43,18.46,1.03,0,13
"2.5%175","Fountain","Residential Improved","Troy",0.89,0.91,0.93,12.32,16.19,1.01,0,139
"2.5%176","Fountain","Residential Improved","Van Buren",0.81,0.89,0.95,14.55,17.35,1.02,0,59
"2.5%177","Fountain","Residential Improved","Millcreek",0.89,0.92,0.98,13.46,16.93,1.01,0,61
"184","Franklin","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"185","Franklin","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"186","Franklin","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp88","Franklin","Commercial Improved","Countywide",0.4,0.73,0.83,24.66,34.38,0.84,0,6
"df_sp89","Franklin","Residential Vacant","Countywide",0.06,0.17,0.51,216.47,137.78,3.59,0,12
"2.5%178","Franklin","Residential Improved","Countywide",0.91,0.94,0.97,9.46,12.3,1.01,0,94
"2.5%179","Franklin","Residential Improved","Brookville",0.89,0.91,0.97,10.37,13.87,1.02,0,34
"2.5%180","Franklin","Residential Improved","Ray",0.95,0.98,1.01,8.13,11.86,1,0,30
"2.5%181","Franklin","Residential Improved","Bath",0.89,0.92,0.95,8.07,10.92,1,0,23
"df_sp90","Franklin","Residential Improved","Blooming Grove",0.73,0.98,1.05,8.62,13.63,1.05,0,5
"187","Fulton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp91","Fulton","Industrial Improved","Countywide",0.88,0.95,1.09,16.28,21.61,1.02,0,6
"188","Fulton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%182","Fulton","Commercial Improved","Countywide",0.88,0.91,0.96,25.55,52.68,1.04,0,35
"2.5%183","Fulton","Residential Vacant","Countywide",0.65,0.8,0.89,22.66,28.91,1.08,0,39
"2.5%184","Fulton","Residential Improved","Countywide",0.91975,0.93,0.95,18.85,58.82,1.06,0,530
"2.5%185","Fulton","Residential Improved","Aubbeenaubbee",0.82,0.92,0.95,14.88,21.86,1.02,0,30
"2.5%186","Fulton","Residential Improved","Henry",0.88,0.95,0.97,14.85,23.41,1.05,0,61
"2.5%187","Fulton","Residential Improved","Liberty",0.9,0.96,1.02,25.45,50.51,1.07,0,50
"df_sp92","Fulton","Residential Improved","Newcastle",0.78,0.96,1.06,15.05,19.25,1.02,0,18
"2.5%188","Fulton","Residential Improved","Richland",0.87,0.95,1.03,13.98,18.52,1.04,0,24
"2.5%189","Fulton","Residential Improved","Rochester",0.9,0.92,0.94,17.87,63.43,1.04,0,317
"2.5%190","Fulton","Residential Improved","Union",0.84,0.97,1.03,34.24,98.51,1.22,0,30
"189","Gibson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"190","Gibson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"191","Gibson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%191","Gibson","Commercial Improved","Countywide",0.91,0.93,0.98,6.99,11.23,0.98,0,25
"192","Gibson","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%192","Gibson","Residential Improved","Countywide",0.87,0.9,0.91,12.74,16.04,1.01,0,285
"2.5%193","Gibson","Residential Improved","Barton",0.79,0.9,0.9,10.62,13.76,1.02,0,21
"2.5%194","Gibson","Residential Improved","Columbia",0.79,0.9,0.92,14.48,17.95,1,0,37
"2.5%195","Gibson","Residential Improved","Johnson",0.81,0.9,0.95,13.26,16.31,1.02,0,33
"2.5%196","Gibson","Residential Improved","Montgomery",0.85,0.9,0.94,9.62,11.93,1.03,0,36
"2.5%197","Gibson","Residential Improved","Patoka",0.86,0.92,0.94,13.68,17.17,1,0,115
"2.5%198","Gibson","Residential Improved","Union",0.8,0.9,0.92,11.13,14.62,1.02,0,43
"193","Grant","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"194","Grant","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"195","Grant","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"196","Grant","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"197","Grant","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%199","Grant","Residential Improved","Countywide",0.94,0.95,0.96,14.81,25.41,1.04,0,606
"2.5%200","Grant","Residential Improved","Jefferson",0.91,0.98,1,17.01,26.32,1.07,0,49
"2.5%201","Grant","Residential Improved","Center",0.92,0.94,0.96,17.66,26.09,1.06,0,170
"2.5%202","Grant","Residential Improved","Fairmount",0.94,0.96,0.99,7.37,9.99,1.01,0,36
"2.5%203","Grant","Residential Improved","Franklin",0.93,0.96,0.98,16.42,31.77,1.06,0,67
"2.5%204","Grant","Residential Improved","Mill",0.93,0.94,0.96,13.88,25.75,1.05,0,136
"2.5%205","Grant","Residential Improved","Pleasant",0.94,0.96,0.99,11.15,16.56,1.01,0,87
"2.5%206","Grant","Residential Improved","Sims",0.88,0.93,0.96,7.86,10.57,1.01,0,21
"df_sp93","Grant","Residential Improved","Van Buren",0.71,0.86,1.11,33.73,52.3,1.23,0,11
"2.5%207","Grant","Residential Improved","Washington",0.88,0.92,0.96,12.21,27,1.01,0,26
"198","Greene","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"199","Greene","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1100","Greene","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp94","Greene","Commercial Improved","Countywide",0.89,0.93,1.07,11.22,14.56,1.02,0,10
"df_sp95","Greene","Residential Vacant","Countywide",0.8,0.94,1.01,13.02,16.94,1.12,0,13
"2.5%208","Greene","Residential Improved","Countywide",0.9,0.92,0.95,10.24,12.84,1.03,0,189
"2.5%209","Greene","Residential Improved","Beech Creek",0.9,0.93,0.98,8.86,11.09,1.03,0,42
"df_sp96","Greene","Residential Improved","Cass",0.86,0.94,1.03,9.57,12.77,0.99,0,11
"2.5%210","Greene","Residential Improved","Fairplay",0.87,0.91,0.95,11.58,14.23,1.03,0,73
"2.5%211","Greene","Residential Improved","Highland",0.9,0.95,0.99,8.64,10.63,1.01,0,37
"2.5%212","Greene","Residential Improved","Richland",0.83,0.88,0.94,10.75,13.48,1.02,0,26
"1101","Huntington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1102","Huntington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1103","Huntington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp97","Huntington","Commercial Improved","Countywide",0.75,0.91,0.97,23.5,32.97,1.15,0,18
"2.5%213","Huntington","Residential Vacant","Countywide",0.77,0.89,1.03,27,39.34,1,0,20
"2.5%214","Huntington","Residential Improved","Countywide",0.9,0.91,0.92,11.6,15.88,1.01,0,716
"df_sp98","Huntington","Residential Improved","Jefferson",0.88,0.92,0.96,8.22,12.7,1.01,0,10
"df_sp99","Huntington","Residential Improved","Warren",0.79,0.92,1,14.57,18.46,1.02,0,16
"2.5%215","Huntington","Residential Improved","Clear Creek",0.87,0.92,0.96,10.07,15.03,1.01,0,20
"2.5%216","Huntington","Residential Improved","Dallas",0.83,0.9,0.97,10.4,13.39,1.04,0,25
"2.5%217","Huntington","Residential Improved","Huntington",0.89,0.91,0.92,11.98,16.56,1.01,0,456
"2.5%218","Huntington","Residential Improved","Jackson",0.92,0.95,0.97,9.75,13.41,1,0,112
"df_sp100","Huntington","Residential Improved","Lancaster",0.89,0.93,0.95,8.11,12.38,1,0,16
"df_sp101","Huntington","Residential Improved","Rock Creek",0.82,0.9,0.93,14.96,24.34,0.98,0,12
"2.5%219","Huntington","Residential Improved","Salamonie",0.86,0.9,0.98,13.05,16.61,1.02,0,35
"df_sp102","Huntington","Residential Improved","Union",0.89,0.94,0.98,6.88,10.02,1.01,0,13
"1104","Jackson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1105","Jackson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1106","Jackson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp103","Jackson","Commercial Improved","Countywide",0.75,0.89,1.03,16.26,21.96,1.07,0,10
"2.5%220","Jackson","Residential Vacant","Countywide",0.33975,0.61,0.78,53.51,64.8,1.09,0,43
"2.5%221","Jackson","Residential Improved","Countywide",0.91,0.91,0.92,12.03,22.19,1.03,0,536
"2.5%222","Jackson","Residential Improved","Brownstown",0.88,0.91,0.94,14.9,27.58,1.05,0,68
"df_sp104","Jackson","Residential Improved","Carr",0.85,0.92,0.95,8.69,12.05,1.03,0,10
"df_sp105","Jackson","Residential Improved","Owen",0.73,0.93,0.95,8.29,13.07,0.99,0,7
"2.5%223","Jackson","Residential Improved","Jackson",0.9,0.91,0.92,11.48,21.16,1.02,0,329
"1107","Jackson","Residential Improved","Pershing",NA,NA,NA,NA,NA,NA,NA,4
"2.5%224","Jackson","Residential Improved","Redding",0.9,0.92,0.95,10.84,19.42,1.02,0,73
"2.5%225","Jackson","Residential Improved","Vernon",0.88,0.91,0.96,17.24,30.53,1.08,0,31
"df_sp106","Jackson","Residential Improved","Washington",0.83,0.93,0.98,7.32,8.99,1,0,14
"1108","Jasper","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1109","Jasper","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1110","Jasper","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%226","Jasper","Commercial Improved","Countywide",0.88,0.93,0.99,11.67,18.01,1.04,0,24
"1111","Jasper","Commercial Improved","Keener",NA,NA,NA,NA,NA,NA,NA,3
"df_sp107","Jasper","Commercial Improved","Marion",0.91,0.97,1.01,8.15,10.33,0.99,0,16
"df_sp108","Jasper","Commercial Improved","Barkley",0.65,0.86,1.02,12.94,17.55,1.09,0,5
"2.5%227","Jasper","Residential Vacant","Countywide",0.86,0.93,0.93,19.85,34.29,1.04,0,81
"2.5%228","Jasper","Residential Vacant","Keener",0.87,0.93,0.93,13.79,27.45,1.04,0,38
"df_sp109","Jasper","Residential Vacant","Marion",0.78,0.95,1.75,45.03,52.01,0.93,0,6
"1112","Jasper","Residential Vacant","Newton",NA,NA,NA,NA,NA,NA,NA,3
"1113","Jasper","Residential Vacant","Union",NA,NA,NA,NA,NA,NA,NA,1
"df_sp110","Jasper","Residential Vacant","Walker",0.84,0.93,0.95,13.65,26.79,0.96,0,17
"df_sp111","Jasper","Residential Vacant","Wheatfield",0.77,0.95,1.05,20.07,39.2,1.07,0,8
"df_sp112","Jasper","Residential Vacant","Barkley",0.43,0.6,1.07,41.65,45.88,1.19,0,8
"2.5%229","Jasper","Residential Improved","Countywide",0.96,0.96,0.97,10.27,16.41,1.02,0,799
"2.5%230","Jasper","Residential Improved","Carpenter",0.87,0.96,1.01,14.32,18.22,1.02,0,51
"df_sp113","Jasper","Residential Improved","Kankakee",0.87,0.95,1,12.96,18.66,1.03,0,16
"2.5%231","Jasper","Residential Improved","Keener",0.96,0.96,0.98,8.38,14.9,1.01,0,287
"2.5%232","Jasper","Residential Improved","Marion",0.94,0.97,0.99,11.59,17.62,1.03,0,199
"df_sp114","Jasper","Residential Improved","Jordan",0.92,0.97,1.02,10.45,13.64,1.05,0,17
"df_sp115","Jasper","Residential Improved","Newton",0.84,0.92,0.95,9.52,11.37,1.03,0,16
"2.5%233","Jasper","Residential Improved","Union",0.84,0.95,1.03,14.15,20.37,1.04,0,20
"2.5%234","Jasper","Residential Improved","Walker",0.92,0.96,0.99,10.14,14.07,1,0,95
"2.5%235","Jasper","Residential Improved","Wheatfield",0.95,0.97,0.99,9.82,18.58,1.02,0,98
"1114","Jay","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1115","Jay","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1116","Jay","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp116","Jay","Commercial Improved","Countywide",0.81,0.94,1.05,29.42,46.71,2.54,0,14
"1117","Jay","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%236","Jay","Residential Improved","Countywide",0.92,0.94,0.96,14.61,19.63,1.05,0,345
"2.5%237","Jay","Residential Improved","Jefferson",0.8695,0.94,0.96,12.97,21.7,1.02,0,26
"df_sp117","Jay","Residential Improved","Bearcreek",0.88,0.95,1.02,14.29,21.83,1.17,0,18
"df_sp118","Jay","Residential Improved","Knox",0.87,0.95,1.04,15.55,27.03,1.15,0,16
"df_sp119","Jay","Residential Improved","Greene",0.83,0.87,1.03,16.88,20.47,1.05,0,18
"2.5%238","Jay","Residential Improved","Richland",0.87,0.92,0.99,16.13,19.15,1.05,0,74
"2.5%239","Jay","Residential Improved","Wayne",0.92,0.94,0.97,13.6,17.29,1.03,0,192
"1118","Jefferson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1119","Jefferson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1120","Jefferson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp120","Jefferson","Commercial Improved","Countywide",0.84,0.91,0.96,19.56,28.74,0.97,0,17
"2.5%240","Jefferson","Residential Vacant","Countywide",0.19,0.31,0.59,97.23,83.92,1.07,0,38
"2.5%241","Jefferson","Residential Improved","Countywide",0.85,0.87,0.9,18.6,26.76,1.05,0,368
"df_sp121","Jefferson","Residential Improved","Lancaster",0.54,0.69,0.88,28.61,31.88,1.14,0,12
"df_sp122","Jefferson","Residential Improved","Milton",0.84,0.92,1.01,17.25,26.45,1.12,0,13
"df_sp123","Jefferson","Residential Improved","Republican",0.84,0.94,1.01,21.27,37.04,1.33,0,14
"df_sp124","Jefferson","Residential Improved","Graham",0.85,0.89,0.97,15.33,23.7,1.15,0,6
"2.5%242","Jefferson","Residential Improved","Hanover",0.85,0.9,0.93,16.9,26.92,1.03,0,74
"2.5%243","Jefferson","Residential Improved","Madison",0.84,0.86,0.9,17.99,24.66,1.04,0,244
"df_sp125","Jefferson","Residential Improved","Saluda",0.27,0.56,1.24,50.47,62.02,1.18,0,5
"1121","Jennings","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1122","Jennings","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1123","Jennings","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp126","Jennings","Commercial Improved","Countywide",0.76,0.93,0.96,18.41,30.12,1.06,0,11
"2.5%244","Jennings","Residential Vacant","Countywide",0.33,0.47,0.57,60.25,66.51,1.53,0,41
"2.5%245","Jennings","Residential Improved","Countywide",0.89,0.92,0.93,14.21,20.16,1.03,0,235
"2.5%246","Jennings","Residential Improved","Bigger",0.84,0.92,0.98,15.75,20.44,1.03,0,40
"1124","Jennings","Residential Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,3
"df_sp127","Jennings","Residential Improved","Campbell",0.86,0.94,1.08,26.21,40.74,1.13,0,6
"2.5%247","Jennings","Residential Improved","Center",0.87,0.92,0.95,14.1,18.3,1.03,0,88
"2.5%248","Jennings","Residential Improved","Geneva",0.88,0.91,0.94,15.18,22.78,1.04,0,61
"1125","Jennings","Residential Improved","Lovett",NA,NA,NA,NA,NA,NA,NA,3
"df_sp128","Jennings","Residential Improved","Montgomery",0.88,0.93,0.96,7.79,11.55,1.01,0,12
"2.5%249","Jennings","Residential Improved","Spencer",0.85,0.91,0.97,9.46,11.81,1.02,0,22
"1126","Johnson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1127","Johnson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1128","Johnson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%250","Johnson","Commercial Improved","Countywide",0.84,0.9,0.95,11.96,15.9,0.98,0,28
"2.5%251","Johnson","Residential Vacant","Countywide",0.23,0.69,0.88,57.06,78.65,1.1,0,38
"df_sp129","Johnson","Residential Vacant","Blue River",0.75,0.97,1.12,32.57,59.47,1.63,0,9
"df_sp130","Johnson","Residential Vacant","Needham",0.01,0.01,0.82,3852.36,167.67,1.12,0,7
"2.5%252","Johnson","Residential Vacant","White River",0.43,0.68,0.93,50.35,70.82,1.04,0,22
"2.5%253","Johnson","Residential Improved","Countywide",0.93,0.93,0.94,8.37,13.26,1.01,0,1472
"2.5%254","Johnson","Residential Improved","Blue River",0.85,0.97,1.05,22.56,43.55,1.08,0,27
"df_sp131","Johnson","Residential Improved","Clark",0.87,0.96,0.99,8.8,13.63,1.07,0,10
"2.5%255","Johnson","Residential Improved","Franklin",0.91,0.92,0.94,9.49,13.35,1.01,0,175
"2.5%256","Johnson","Residential Improved","Hensley",0.88,0.92,0.96,8.38,13,0.99,0,37
"2.5%257","Johnson","Residential Improved","Needham",0.9,0.93,0.95,9.36,12.95,1.01,0,86
"2.5%258","Johnson","Residential Improved","Nineveh",0.89,0.92,0.95,10.47,16.87,1.03,0,37
"2.5%259","Johnson","Residential Improved","Pleasant",0.93,0.94,0.94,7.89,11.35,1,0,553
"df_sp132","Johnson","Residential Improved","Union",0.87,0.92,0.96,7.1,10.99,1.01,0,14
"2.5%260","Johnson","Residential Improved","White River",0.93,0.93,0.94,7.35,10.32,1.01,0,533
"1129","Knox","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1130","Knox","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1131","Knox","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp133","Knox","Commercial Improved","Countywide",0.95,0.97,1.02,5.21,6.9,1.02,0,19
"df_sp134","Knox","Commercial Improved","Busseron",0.86,0.95,0.98,4.46,5.96,0.98,0,5
"df_sp135","Knox","Commercial Improved","Vincennes",0.95,1,1.02,4.98,6.83,1.04,0,14
"df_sp136","Knox","Residential Vacant","Countywide",0.15,0.69,0.95,57.22,74.06,0.88,0,17
"1132","Knox","Residential Vacant","Busseron",NA,NA,NA,NA,NA,NA,NA,2
"df_sp137","Knox","Residential Vacant","Vincennes",0.15,0.69,0.96,58.09,73.5,0.9,0,15
"2.5%261","Knox","Residential Improved","Countywide",0.9,0.91,0.94,16.55,24.58,1.03,0,313
"df_sp138","Knox","Residential Improved","Busseron",0.89,0.92,1.21,21.56,27.56,1.01,0,12
"df_sp139","Knox","Residential Improved","Decker",0.5,0.93,1.14,17.76,27.42,1.16,0,5
"df_sp140","Knox","Residential Improved","Harrison",0.8,0.98,1.01,13.36,19.12,1.03,0,12
"2.5%262","Knox","Residential Improved","Palmyra",0.88,0.98,1,12.43,18.18,0.99,0,20
"df_sp141","Knox","Residential Improved","Steen",0.75,0.87,1.01,15.12,18.5,1.01,0,13
"2.5%263","Knox","Residential Improved","Vigo",0.82,0.89,0.98,20.74,30.84,1.12,0,32
"2.5%264","Knox","Residential Improved","Vincennes",0.89,0.91,0.94,16.42,25.33,1.02,0,202
"df_sp142","Knox","Residential Improved","Washington",0.83,0.91,0.96,9.95,12.5,1.02,0,17
"1133","Kosciusko","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp143","Kosciusko","Industrial Improved","Countywide",0.85,1.03,1.13,6.37,9.99,1.02,0,5
"df_sp144","Kosciusko","Industrial Improved","Plain",0.85,1.03,1.13,6.37,9.99,1.02,0,5
"1134","Kosciusko","Industrial Improved","Clay",NA,NA,NA,NA,NA,NA,NA,0
"1135","Kosciusko","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%265","Kosciusko","Commercial Improved","Countywide",0.97,0.98,1,10.18,15.25,1,0,97
"2.5%266","Kosciusko","Commercial Improved","Wayne",0.94,0.97,0.99,11.1,18.05,0.99,0,34
"df_sp145","Kosciusko","Commercial Improved","Tippecanoe",0.92,0.98,1.05,10.08,14.04,0.99,0,14
"2.5%267","Kosciusko","Commercial Improved","Turkey Creek",0.93,0.97,1.02,10.92,14.92,1.01,0,36
"df_sp146","Kosciusko","Commercial Improved","Clay",0.99,1.01,1.03,5.23,8.65,1,0,13
"2.5%268","Kosciusko","Residential Vacant","Countywide",1,1,1.01,13.42,22.01,1.02,0,97
"df_sp147","Kosciusko","Residential Vacant","Plain",0.8,1,1.01,8.87,13.62,1.02,0,11
"1136","Kosciusko","Residential Vacant","Van Buren",NA,NA,NA,NA,NA,NA,NA,2
"df_sp148","Kosciusko","Residential Vacant","Turkey Creek",0.82,1,1.09,21.03,32.51,1.02,0,13
"df_sp149","Kosciusko","Residential Vacant","Tippecanoe",0.91,1,1.04,15.21,25.37,1,0,18
"2.5%269","Kosciusko","Residential Vacant","Wayne",0.99,1,1.03,12.01,20.26,1,0,39
