"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"df_sp147","Kosciusko","Residential Improved","Monroe",0.9,1,1.05,10.75,14.99,1.03,0,14
"2.5%253","Kosciusko","Residential Improved","Harrison",0.93,1,1.02,11.41,15.28,1.03,0,37
"df_sp148","Kosciusko","Residential Improved","Franklin",0.83,1,1.07,10.47,13.62,1.02,0,14
"2.5%254","Kosciusko","Residential Improved","Lake",0.91,1,1,8.89,13.69,1,0,25
"2.5%255","Kosciusko","Residential Improved","Plain",0.98,1,1.01,8.89,12.17,1.02,0,104
"2.5%256","Kosciusko","Residential Improved","Prairie",0.85,1,1.02,10.3,13.39,0.98,0,22
"2.5%257","Kosciusko","Residential Improved","Tippecanoe",0.96,1,1.01,11.24,15.89,1.01,0,144
"2.5%258","Kosciusko","Residential Improved","Turkey Creek",0.97,1,1.01,10.51,14.34,1.01,0,166
"2.5%259","Kosciusko","Residential Improved","Van Buren",0.95,1,1.01,10.52,15.26,1,0,57
"2.5%260","Kosciusko","Residential Improved","Washington",0.89,1,1.01,9.88,13.85,1.01,0,28
"2.5%261","Kosciusko","Residential Improved","Wayne",0.98,1,1,7.88,11.48,1,0,393
"df_sp149","Kosciusko","Residential Improved","Etna",0.84,1.03,1.13,8.02,11.24,1,0,5
"2.5%262","Kosciusko","Residential Improved","Seward",0.93,1,1.03,12,16.72,1.02,0,35
"df_sp150","Kosciusko","Residential Improved","Scott",0.87,1,1.06,10.04,14.12,1.02,0,14
"1160","Lagrange","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp151","Lagrange","Industrial Improved","Countywide",0.48,0.54,1.05,54.53,69.04,1.52,0,8
"1161","Lagrange","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%263","Lagrange","Commercial Improved","Countywide",0.68,0.81,0.93,25.65,31.37,0.99,0,21
"df_sp152","Lagrange","Residential Vacant","Countywide",0.63,0.73,1.03,31.28,34.52,1.01,0,17
"1162","Lagrange","Residential Vacant","Johnson",NA,NA,NA,NA,NA,NA,NA,0
"df_sp153","Lagrange","Residential Vacant","Bloomfield",0.52,0.73,1.05,33.43,37.85,0.99,0,13
"2.5%264","Lagrange","Residential Improved","Countywide",0.93,0.94,0.96,11.6,14.66,1.01,0,509
"2.5%265","Lagrange","Residential Improved","Bloomfield",0.91,0.95,0.98,11.5,14.58,1.02,0,104
"2.5%266","Lagrange","Residential Improved","Clay",0.91,0.97,1.02,10.52,12.91,1.01,0,35
"2.5%267","Lagrange","Residential Improved","Clearspring",0.84,0.93,0.98,9.02,11.14,1.02,0,28
"df_sp154","Lagrange","Residential Improved","Eden",0.91,0.94,1.07,9.55,11.18,1.02,0,13
"2.5%268","Lagrange","Residential Improved","Greenfield",0.80975,0.93,0.97,13.18,16.36,1.02,0,28
"2.5%269","Lagrange","Residential Improved","Johnson",0.91,0.93,0.96,11.2,13.88,1.01,0,106
"2.5%270","Lagrange","Residential Improved","Lima",0.84,0.94,1,12.93,16.09,1,0,23
"2.5%271","Lagrange","Residential Improved","Milford",0.92,0.94,0.99,12.55,16.63,1.02,0,83
"2.5%272","Lagrange","Residential Improved","Newbury",0.9,0.98,1,12.45,16.25,1.01,0,51
"df_sp155","Lagrange","Residential Improved","Springfield",0.85,0.95,0.97,7.33,9.91,1.02,0,12
"2.5%273","Lagrange","Residential Improved","Van Buren",0.9,0.96,1.0605,11.47,13.26,1.01,0,26
"1163","Laporte","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1164","Laporte","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1165","Laporte","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp156","Laporte","Commercial Improved","Countywide",0.96,1.02,1.08,6.33,8.15,1,0,12
"2.5%274","Laporte","Residential Vacant","Countywide",0.94,0.95,0.99,5.68,8.57,0.99,0,48
"df_sp157","Laporte","Residential Vacant","Center",0.91,0.93,0.96,4.16,6,0.98,0,6
"df_sp158","Laporte","Residential Vacant","Coolspring",0.9,0.92,0.99,4.44,5.43,1.02,0,6
"1166","Laporte","Residential Vacant","Kankakee",NA,NA,NA,NA,NA,NA,NA,0
"1167","Laporte","Residential Vacant","Michigan",NA,NA,NA,NA,NA,NA,NA,0
"1168","Laporte","Residential Vacant","New Durham",NA,NA,NA,NA,NA,NA,NA,0
"df_sp159","Laporte","Residential Vacant","Galena",0.97,1,1.01,2.66,4.41,0.99,0,6
"df_sp160","Laporte","Residential Vacant","Lincoln",0.94,0.95,0.99,4.02,4.82,1,0,19
"2.5%275","Laporte","Residential Improved","Countywide",0.89,0.9,0.9,13.21,54.84,1.03,0,741
"df_sp161","Laporte","Residential Improved","Clinton",0.89,0.9,0.92,5.7,9.2,1.02,0,10
"df_sp162","Laporte","Residential Improved","Cass",0.81,0.9,0.9,8.77,12.9,0.99,0,12
"2.5%276","Laporte","Residential Improved","Center",0.85,0.9,0.91,10.93,13.58,1.01,0,223
"2.5%277","Laporte","Residential Improved","Coolspring",0.82,0.9,0.91,11.07,14.31,1,0,74
"df_sp163","Laporte","Residential Improved","Galena",0.79,0.9,0.92,7.48,10.51,0.99,0,6
"1169","Laporte","Residential Improved","Hanna",NA,NA,NA,NA,NA,NA,NA,0
"df_sp164","Laporte","Residential Improved","Hudson",0.84,0.88,0.93,6.14,7.73,1.02,0,6
"2.5%278","Laporte","Residential Improved","Kankakee",0.8,0.9,0.9,48.46,147.71,1.37,0,24
"df_sp165","Laporte","Residential Improved","Lincoln",0.76,0.9,0.94,12.48,15.79,1.01,0,13
"2.5%279","Laporte","Residential Improved","Michigan",0.86,0.9,0.91,11.95,16.7,1.03,0,206
"2.5%280","Laporte","Residential Improved","New Durham",0.86,0.9,0.93,32.01,130.92,1.22,0,45
"1170","Laporte","Residential Improved","Noble",NA,NA,NA,NA,NA,NA,NA,0
"2.5%281","Laporte","Residential Improved","Pleasant",0.8,0.9,0.93,9.92,13.49,0.99,0,20
"2.5%282","Laporte","Residential Improved","Scipio",0.82,0.9,0.9,7.46,9.8,1,0,43
"df_sp166","Laporte","Residential Improved","Springfield",0.87,0.93,0.97,9.53,13.54,0.99,0,17
"2.5%283","Laporte","Residential Improved","Union",0.81,0.9,0.93,11.29,15.74,0.99,0,22
"1171","Laporte","Residential Improved","Washington",NA,NA,NA,NA,NA,NA,NA,0
"df_sp167","Laporte","Residential Improved","Wills",0.85,0.9,0.9,5.24,7.05,1.01,0,12
"1172","Marshall","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp168","Marshall","Industrial Improved","Countywide",0.5,0.73,0.99,22.5,30.09,0.96,0,5
"1173","Marshall","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp169","Marshall","Commercial Improved","Countywide",0.85,0.91,0.97,11.19,16.97,1.01,0,12
"1174","Marshall","Commercial Improved","Union",NA,NA,NA,NA,NA,NA,NA,0
"1175","Marshall","Commercial Improved","Center",NA,NA,NA,NA,NA,NA,NA,0
"df_sp170","Marshall","Commercial Improved","Bourbon",0.79,0.88,0.92,7.07,10.02,1.02,0,8
"df_sp171","Marshall","Residential Vacant","Countywide",0.9,0.95,1.12,11,13.53,1.01,0,6
"1176","Marshall","Residential Vacant","Center",NA,NA,NA,NA,NA,NA,NA,0
"1177","Marshall","Residential Vacant","Bourbon",NA,NA,NA,NA,NA,NA,NA,0
"2.5%284","Marshall","Residential Improved","Countywide",0.92,0.93,0.94,11.56,17.42,1.02,0,565
"2.5%285","Marshall","Residential Improved","Bourbon",0.88,0.92,0.97,10.59,14.35,1.02,0,27
"2.5%286","Marshall","Residential Improved","German",0.92,0.94,0.95,9.77,13.64,1.02,0,99
"2.5%287","Marshall","Residential Improved","North",0.86975,0.93,0.98,11.35,14.31,1.01,0,34
"2.5%288","Marshall","Residential Improved","Polk",0.92,0.95,1.01,10.6,16.19,1.01,0,24
"df_sp172","Marshall","Residential Improved","Tippecanoe",0.79,0.93,1.02,12.72,15.57,1.02,0,9
"2.5%289","Marshall","Residential Improved","Union",0.87,0.91,0.94,11.32,16.1,1.02,0,57
"2.5%290","Marshall","Residential Improved","Walnut",0.9,0.94,0.96,9.72,14.55,1,0,42
"2.5%291","Marshall","Residential Improved","West",0.91,0.94,0.97,11.78,14.4,1.02,0,83
"2.5%292","Marshall","Residential Improved","Center",0.9,0.91,0.92025,12.77,21.81,1.01,0,190
"1178","Miami","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1179","Miami","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1180","Miami","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1181","Miami","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1182","Miami","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%293","Miami","Residential Improved","Countywide",0.9,0.93,0.97,12.09,15.14,1.03,0,138
"2.5%294","Miami","Residential Improved","Peru",0.9,0.93,0.98,12.72,16.5,1.03,0,56
"df_sp173","Miami","Residential Improved","Washington",0.84,0.98,1.05,12.67,15.01,1.03,0,18
"2.5%295","Miami","Residential Improved","Pipe Creek",0.87,0.91,1,10.74,14.03,1.03,0,30
"df_sp174","Miami","Residential Improved","Union",0.77,0.91,1.01,12.98,14.98,1.03,0,14
"df_sp175","Miami","Residential Improved","Butler",0.9,0.94,0.99,10.5,14.11,1.03,0,16
"1183","Monroe","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1184","Monroe","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1185","Monroe","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp176","Monroe","Commercial Improved","Countywide",0.6,0.76,0.89,29.75,37.86,1,0,17
"2.5%296","Monroe","Residential Vacant","Countywide",0.9,0.97,1.02,16.62,23.3,1.02,0,52
"2.5%297","Monroe","Residential Improved","Countywide",0.96,0.97,0.97,9.49,14.16,1.01,0,1476
"2.5%298","Monroe","Residential Improved","Bean Blossom",0.96,0.98,1,9.66,19.91,1,0,24
"2.5%299","Monroe","Residential Improved","Benton",0.85,0.98,1.01,10.5,14.08,1.02,0,30
"2.5%300","Monroe","Residential Improved","Bloomington",0.93,0.95,0.98,12.93,17.53,1.01,0,186
"2.5%301","Monroe","Residential Improved","Clear Creek",0.91,0.94,0.97,12.49,17.44,1.03,0,131
"df_sp177","Monroe","Residential Improved","Indian Creek",0.96,0.99,1.01,9.73,14.96,1.02,0,17
"2.5%302","Monroe","Residential Improved","Perry",0.96,0.97,0.97,8.35,12.04,1.01,0,633
"2.5%303","Monroe","Residential Improved","Richland",0.96,0.97,0.98,8.41,12.98,1,0,288
"df_sp178","Monroe","Residential Improved","Salt Creek",0.87,0.94,0.99,11.22,15.14,1,0,15
"2.5%304","Monroe","Residential Improved","Van Buren",0.96,0.97,0.98,8.54,14.89,1.02,0,128
"2.5%305","Monroe","Residential Improved","Washington",0.97,0.99,1.04,10.71,18.01,1.03,0,20
"1186","Montgomery","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1187","Montgomery","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1188","Montgomery","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp179","Montgomery","Commercial Improved","Countywide",0.9,0.95,1.06,12.93,16.63,1.01,0,14
"1189","Montgomery","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%306","Montgomery","Residential Improved","Countywide",0.95,0.97,0.98,11.39,15.39,1.01,0,213
"2.5%307","Montgomery","Residential Improved","Brown",0.91,0.97,1,9.88,12.9,1,0,24
"df_sp180","Montgomery","Residential Improved","Madison",0.88,0.97,1.05,10.73,13.76,0.98,0,16
"2.5%308","Montgomery","Residential Improved","Union",0.95,0.97,0.98,11.66,15.91,1.01,0,173
"1190","Morgan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp181","Morgan","Industrial Improved","Countywide",0.89,0.95,1.24,21.69,30.97,1.09,0,8
"df_sp182","Morgan","Commercial Vacant","Countywide",0.87,1,1.08,5.28,7.81,0.97,0,5
"2.5%309","Morgan","Commercial Improved","Countywide",0.87,0.93,0.97,13.23,19.69,1.05,0,34
"2.5%310","Morgan","Residential Vacant","Countywide",0.92,0.95,0.97,12.3,17.62,1.02,0,124
"2.5%311","Morgan","Residential Vacant","Adams",0.9,0.92,0.99,12.02,15.96,1.01,0,37
"2.5%312","Morgan","Residential Vacant","Ray",0.9,0.93,0.97,14.32,23.66,1.01,0,36
"2.5%313","Morgan","Residential Vacant","Brown",0.91,0.99,1.04,12.31,15.45,1.04,0,26
"2.5%314","Morgan","Residential Vacant","Jackson",0.92,0.97,1,7.83,11.65,0.99,0,25
"2.5%315","Morgan","Residential Improved","Countywide",0.91,0.92,0.93,37.27,98.07,1.21,0,1003
"df_sp183","Morgan","Residential Improved","Adams",0.86,1.02,1.07,81.95,140.49,1.65,0,19
"df_sp184","Morgan","Residential Improved","Baker",0.83,0.91,0.98,12.48,16.43,1.01,0,18
"2.5%316","Morgan","Residential Improved","Brown",0.9,0.91,0.93,10,14.98,1,0,162
"2.5%317","Morgan","Residential Improved","Clay",0.87,0.91,0.98,50.43,161.71,1.37,0,39
"2.5%318","Morgan","Residential Improved","Green",0.9,0.92,0.96,29.81,68.02,1.18,0,27
"2.5%319","Morgan","Residential Improved","Gregg",0.91,0.94,0.96,14.72,30.4,1.05,0,25
"df_sp185","Morgan","Residential Improved","Harrison",0.87,0.98,1.03,75.26,149.07,1.39,0,13
"2.5%320","Morgan","Residential Improved","Jackson",0.91,0.94,0.98,11.84,19.04,1,0,34
"2.5%321","Morgan","Residential Improved","Jefferson",0.88,0.93,1,33.16,78.45,1.18,0,34
"2.5%322","Morgan","Residential Improved","Madison",0.92,0.93,0.94,82.28,84.74,1.49,0,249
"2.5%323","Morgan","Residential Improved","Monroe",0.9,0.91,0.92,6.59,9.42,1,0,133
"2.5%324","Morgan","Residential Improved","Washington",0.89,0.91,0.93,26.06,121.29,1.11,0,250
"1191","Newton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1192","Newton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1193","Newton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%325","Newton","Commercial Improved","Countywide",0.84,0.95,0.98,15.66,20.73,1.03,0,39
"2.5%326","Newton","Residential Vacant","Countywide",0.79,0.91,0.98,21,25.65,1.02,0,38
"2.5%327","Newton","Residential Improved","Countywide",0.93,0.95,0.96,45.52,136.3,1.28,0,582
"2.5%328","Newton","Residential Improved","Beaver",0.89,0.94,0.98,13.84,17.79,1.02,0,79
"2.5%329","Newton","Residential Improved","Grant",0.86,0.96,1.01,14.32,17.28,1.03,0,42
"2.5%330","Newton","Residential Improved","Iroquois",0.91,0.94,1.02,14.48,18.22,1.03,0,48
"2.5%331","Newton","Residential Improved","Jefferson",0.94,0.96,0.99,63.77,147.55,1.44,0,112
"2.5%332","Newton","Residential Improved","Lake",0.93,0.96,1.03,111.87,151.58,1.74,0,99
"2.5%333","Newton","Residential Improved","Lincoln",0.92,0.93,0.96,28.48,112.62,1.14,0,196
"1194","Noble","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1195","Noble","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1196","Noble","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1197","Noble","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1198","Noble","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%334","Noble","Residential Improved","Countywide",0.92,0.94,0.95,10.99,14.59,1.01,0,384
"2.5%335","Noble","Residential Improved","Albion",0.88,0.98,1.03,11.3,14.27,1.01,0,27
"2.5%336","Noble","Residential Improved","Allen",0.8895,0.93,0.97,11.08,14.51,1.01,0,61
"df_sp186","Noble","Residential Improved","Elkhart",0.76,0.95,1.03,9,12.99,0.99,0,8
"1199","Noble","Residential Improved","Green",NA,NA,NA,NA,NA,NA,NA,0
"df_sp187","Noble","Residential Improved","Jefferson",0.84,0.91,1.03,10.21,12.86,1.01,0,7
"2.5%337","Noble","Residential Improved","Noble",0.86,0.92,0.99,10.59,13.73,1.02,0,30
"2.5%338","Noble","Residential Improved","Orange",0.87,0.92,1.00025,13.37,16.06,1.03,0,41
"2.5%339","Noble","Residential Improved","Perry",0.9,0.95,0.98,10.44,16.7,0.99,0,39
"df_sp188","Noble","Residential Improved","Sparta",0.85,0.94,1.02,9.19,10.85,1,0,10
"2.5%340","Noble","Residential Improved","Swan",0.9,0.95,1,12.51,17.88,0.99,0,20
"1200","Noble","Residential Improved","Washington",NA,NA,NA,NA,NA,NA,NA,0
"2.5%341","Noble","Residential Improved","Wayne",0.9,0.93,0.96,10.36,13.86,1,0,131
"df_sp189","Noble","Residential Improved","York",0.83,0.94,0.99,9.38,13.56,1.02,0,10
"1201","Ohio","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1202","Ohio","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1203","Ohio","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp190","Ohio","Commercial Improved","Countywide",0.85,0.97,1.11,18.09,22.98,1,0,15
"df_sp191","Ohio","Residential Vacant","Countywide",0.82,0.91,0.96,15.53,21.02,1.03,0,19
"2.5%342","Ohio","Residential Improved","Countywide",0.92,0.93,0.96,25.68,63.43,1.1,0,185
"2.5%343","Ohio","Residential Improved","Cass",0.87,0.94,1,42.45,90.88,1.24,0,29
"2.5%344","Ohio","Residential Improved","Randolph",0.91,0.93,0.97,22.52,53.82,1.08,0,156
"1204","Perry","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1205","Perry","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1206","Perry","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp192","Perry","Commercial Improved","Countywide",0.91,1,1.05,7.62,10.06,1.02,0,7
"df_sp193","Perry","Residential Vacant","Countywide",0.91,0.94,1.01,7.41,9.16,1.01,0,10
"2.5%345","Perry","Residential Improved","Countywide",0.89,0.91,0.93,10.27,13.55,1.02,0,98
"df_sp194","Perry","Residential Improved","Anderson",0.87,0.91,1.11,13.4,18.1,1.01,0,10
"2.5%346","Perry","Residential Improved","Troy",0.89,0.91,0.94,9.91,13.07,1.02,0,88
"1207","Pike","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1208","Pike","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1209","Pike","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp195","Pike","Commercial Improved","Countywide",0.95,0.98,1.05,5.76,7.26,1.01,0,13
"1210","Pike","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%347","Pike","Residential Improved","Countywide",0.93,0.95,0.98,7.53,9.24,1.01,0,111
"df_sp196","Pike","Residential Improved","Clay",0.95,1.01,1.08,6.91,8.93,1.02,0,16
"2.5%348","Pike","Residential Improved","Jefferson",0.92,0.95,0.95,6.83,9.08,1,0,39
"2.5%349","Pike","Residential Improved","Patoka",0.91,0.97,1,7.99,10.17,1.02,0,26
"2.5%350","Pike","Residential Improved","Washington",0.9,0.95,0.99,7.04,8.51,1,0,30
"1211","Porter","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1212","Porter","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1213","Porter","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp197","Porter","Commercial Improved","Countywide",0.4,0.56,0.88,46.14,51.87,0.86,0,14
"df_sp198","Porter","Commercial Improved","Center",0.46,0.48,0.64,36.16,50.91,1.06,0,6
"df_sp199","Porter","Commercial Improved","Portage",0.4,0.75,0.97,32.64,40.89,0.84,0,6
"1214","Porter","Commercial Improved","Boone",NA,NA,NA,NA,NA,NA,NA,0
"2.5%351","Porter","Residential Vacant","Countywide",0.91975,1.01,1.05,14.09,20.45,1.09,0,56
"df_sp200","Porter","Residential Vacant","Boone",0.9,1.02,1.07,12.75,16.65,1.06,0,19
"df_sp201","Porter","Residential Vacant","Center",0.89,1.01,1.13,12.39,15.48,1.02,0,18
"df_sp202","Porter","Residential Vacant","Liberty",0.91,1.03,1.08,12.02,14.94,1.01,0,17
"1215","Porter","Residential Vacant","Portage",NA,NA,NA,NA,NA,NA,NA,0
"2.5%352","Porter","Residential Improved","Countywide",0.94,0.95,0.95,11.05,19.48,1.01,0,1315
"2.5%353","Porter","Residential Improved","Boone",0.92,0.94,1.01,8.96,10.89,1.02,0,42
"2.5%354","Porter","Residential Improved","Center",0.94,0.95,0.96,10.56,13.79,1,0,431
"2.5%355","Porter","Residential Improved","Jackson",0.92,1.01,1.05,12.01,15.34,1.02,0,37
"2.5%356","Porter","Residential Improved","Liberty",0.92,0.94,0.98,10.64,13.88,1.01,0,78
"2.5%357","Porter","Residential Improved","Morgan",0.94,1.02,1.11,9.59,11.89,1.02,0,20
"df_sp203","Porter","Residential Improved","Pine",0.96,1,1.09,6.16,7.3,1.01,0,6
"2.5%358","Porter","Residential Improved","Pleasant",0.86975,0.93,0.96,10.73,14.33,1,0,39
"2.5%359","Porter","Residential Improved","Portage",0.91,0.93,0.95,11.07,15.08,1.01,0,333
"2.5%360","Porter","Residential Improved","Porter",0.95,0.97,1.02,10.44,13.34,1,0,50
"2.5%361","Porter","Residential Improved","Union",0.91,0.94,0.97,10.53,14,1.02,0,89
"2.5%362","Porter","Residential Improved","Washington",0.91,0.94,1.01,9.5,12.37,1,0,22
"2.5%363","Porter","Residential Improved","Westchester",0.93,0.96,0.98,12.92,38.98,1.02,0,168
"1216","Posey","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1217","Posey","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1218","Posey","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp204","Posey","Commercial Improved","Countywide",0.81,0.95,1.06,13.03,18.56,1.03,0,8
"df_sp205","Posey","Commercial Improved","Black",0.87,0.96,1.06,10.89,15.94,1.06,0,7
"1219","Posey","Commercial Improved","Bethel",NA,NA,NA,NA,NA,NA,NA,0
"df_sp206","Posey","Residential Vacant","Countywide",0.84,0.9,0.94,14.17,19.51,0.99,0,17
"1220","Posey","Residential Vacant","Bethel",NA,NA,NA,NA,NA,NA,NA,0
"df_sp207","Posey","Residential Vacant","Black",0.86,0.91,0.96,12.89,18.75,0.98,0,15
"2.5%364","Posey","Residential Improved","Countywide",0.9,0.92,0.93,13.38,18.14,1.02,0,313
"df_sp208","Posey","Residential Improved","Bethel",0.84,0.91,1.01,9.74,11.98,1.02,0,16
"2.5%365","Posey","Residential Improved","Black",0.89,0.92,0.93,14.16,18.39,1.02,0,135
"df_sp209","Posey","Residential Improved","Center",0.86,0.91,1.01,12.89,17.15,1.02,0,17
"2.5%366","Posey","Residential Improved","Harmony",0.85,0.92,0.98,11.4,15.68,1.01,0,21
"df_sp210","Posey","Residential Improved","Lynn",0.72,0.94,1.05,12.22,16.15,1,0,7
"2.5%367","Posey","Residential Improved","Marrs",0.85,0.92,0.95,14.06,20.26,1,0,46
"2.5%368","Posey","Residential Improved","Robb",0.88,0.91,1.01025,14.29,19.04,1.01,0,28
"2.5%369","Posey","Residential Improved","Robinson",0.88,0.91,0.93,12.19,18.25,1,0,43
"1221","Pulaski","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1222","Pulaski","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1223","Pulaski","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp211","Pulaski","Commercial Improved","Countywide",0.88,0.99,1.02,8.74,12.15,1.03,0,12
"df_sp212","Pulaski","Residential Vacant","Countywide",0.92,0.95,1.03,8.13,11.14,1.02,0,9
"df_sp213","Pulaski","Residential Vacant","Franklin",0.86,0.94,1.03,7.22,10.08,1.01,0,8
"1224","Pulaski","Residential Vacant","Rich Grove",NA,NA,NA,NA,NA,NA,NA,0
"1225","Pulaski","Residential Vacant","Harrison",NA,NA,NA,NA,NA,NA,NA,0
"1226","Pulaski","Residential Vacant","Van Buren",NA,NA,NA,NA,NA,NA,NA,0
"2.5%370","Pulaski","Residential Improved","Countywide",0.93,0.95,0.97,10.62,14.55,1.02,0,233
"df_sp214","Pulaski","Residential Improved","Cass",0.88,0.97,1.01,8.71,11.04,1.01,0,15
"df_sp215","Pulaski","Residential Improved","Jefferson",0.87,0.95,1,8.19,11.15,1.01,0,12
"df_sp216","Pulaski","Residential Improved","Harrison",0.91,0.94,1.11,7.16,9.61,0.99,0,7
"df_sp217","Pulaski","Residential Improved","Indian Creek",0.78,0.92,0.97,13.17,17.17,1.01,0,15
"2.5%371","Pulaski","Residential Improved","Monroe",0.91,0.94,0.98,11.15,15.47,1.02,0,99
"2.5%372","Pulaski","Residential Improved","Salem",0.91,0.97,1,11.12,15.94,1.02,0,37
"df_sp218","Pulaski","Residential Improved","Tippecanoe",0.89,0.95,0.99,7.05,10,1.02,0,14
"df_sp219","Pulaski","Residential Improved","Van Buren",0.9,0.98,1.09,12.03,14.65,1.01,0,17
"df_sp220","Pulaski","Residential Improved","White Post",0.93,0.94,1,8.92,11.96,1.02,0,17
"1227","Putnam","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1228","Putnam","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1229","Putnam","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1230","Putnam","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1231","Putnam","Commercial Improved","Cloverdale",NA,NA,NA,NA,NA,NA,NA,0
"1232","Putnam","Commercial Improved","Greencastle",NA,NA,NA,NA,NA,NA,NA,0
"df_sp221","Putnam","Residential Vacant","Countywide",0.8,0.94,1.05,14.92,17.2,1.01,0,12
"df_sp222","Putnam","Residential Vacant","Floyd",0.8,0.9,1.05,14.05,16.66,1.01,0,11
"1233","Putnam","Residential Vacant","Clinton",NA,NA,NA,NA,NA,NA,NA,0
"2.5%373","Putnam","Residential Improved","Countywide",0.89,0.91,0.92,10.39,14.59,1.02,0,253
"2.5%374","Putnam","Residential Improved","Clinton",0.9,0.91,0.95,13.27,22.86,1.01,0,21
"2.5%375","Putnam","Residential Improved","Cloverdale",0.78,0.9,0.94,11.45,14.4,1.03,0,25
"2.5%376","Putnam","Residential Improved","Floyd",0.85,0.9,0.94,6.68,8.79,1,0,20
"df_sp223","Putnam","Residential Improved","Franklin",0.91,0.93,1.02,5.43,7.05,1.02,0,8
"2.5%377","Putnam","Residential Improved","Greencastle",0.88,0.9,0.92,10.63,14.57,1.02,0,138
"df_sp224","Putnam","Residential Improved","Jackson",0.7,0.87,1.02,15.23,17.97,1.04,0,8
"df_sp225","Putnam","Residential Improved","Marion",0.86,0.93,0.94,7.94,13.33,1.02,0,7
"df_sp226","Putnam","Residential Improved","Monroe",0.84,0.91,0.92,5.67,8.01,1.01,0,9
"1234","Putnam","Residential Improved","Russell",NA,NA,NA,NA,NA,NA,NA,0
"df_sp227","Putnam","Residential Improved","Warren",0.76,0.82,0.99,10.74,13.45,1,0,8
